"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0034612","response to tumor necrosis factor","2/4","259/18870",0.00110568386609312,0.0391211898752912,0.0111198759289442,"GATA3/AFF3",2
"BP","GO:0072172","mesonephric tubule formation","1/4","10/18870",0.00211825064758497,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0032754","positive regulation of interleukin-5 production","1/4","11/18870",0.00232989046717202,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0071481","cellular response to X-ray","1/4","11/18870",0.00232989046717202,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0072178","nephric duct morphogenesis","1/4","11/18870",0.00232989046717202,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0072182","regulation of nephron tubule epithelial cell differentiation","1/4","12/18870",0.00254149662010306,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:1901535","regulation of DNA demethylation","1/4","12/18870",0.00254149662010306,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0035745","T-helper 2 cell cytokine production","1/4","13/18870",0.00275306910994932,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:2000551","regulation of T-helper 2 cell cytokine production","1/4","13/18870",0.00275306910994932,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0032736","positive regulation of interleukin-13 production","1/4","14/18870",0.00296460794028064,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0042415","norepinephrine metabolic process","1/4","14/18870",0.00296460794028064,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0072160","nephron tubule epithelial cell differentiation","1/4","14/18870",0.00296460794028064,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0032352","positive regulation of hormone metabolic process","1/4","15/18870",0.0031761131146677,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0033599","regulation of mammary gland epithelial cell proliferation","1/4","15/18870",0.0031761131146677,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0071599","otic vesicle development","1/4","15/18870",0.0031761131146677,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0072176","nephric duct development","1/4","15/18870",0.0031761131146677,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:1901722","regulation of cell proliferation involved in kidney development","1/4","15/18870",0.0031761131146677,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","1/4","16/18870",0.00338758463667999,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0002830","positive regulation of type 2 immune response","1/4","18/18870",0.00381042673785958,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0035455","response to interferon-alpha","1/4","18/18870",0.00381042673785958,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0072189","ureter development","1/4","18/18870",0.00381042673785958,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","1/4","19/18870",0.00402179732416597,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0045064","T-helper 2 cell differentiation","1/4","19/18870",0.00402179732416597,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0060231","mesenchymal to epithelial transition","1/4","19/18870",0.00402179732416597,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0003215","cardiac right ventricle morphogenesis","1/4","20/18870",0.00423313427237593,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0032634","interleukin-5 production","1/4","20/18870",0.00423313427237593,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0032674","regulation of interleukin-5 production","1/4","20/18870",0.00423313427237593,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0072079","nephron tubule formation","1/4","20/18870",0.00423313427237593,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0032616","interleukin-13 production","1/4","21/18870",0.00444443758605817,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0032656","regulation of interleukin-13 production","1/4","21/18870",0.00444443758605817,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0009713","catechol-containing compound biosynthetic process","1/4","22/18870",0.00465570726878162,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0042423","catecholamine biosynthetic process","1/4","22/18870",0.00465570726878162,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0048485","sympathetic nervous system development","1/4","22/18870",0.00465570726878162,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:0072111","cell proliferation involved in kidney development","1/4","22/18870",0.00465570726878162,0.0391211898752912,0.0111198759289442,"GATA3",1
"BP","GO:2000679","positive regulation of transcription regulatory region DNA binding","1/4","22/18870",0.00465570726878162,0.0391211898752912,0.0111198759289442,"GATA3",1
